day,variable_0,variable_1,prop_infected
82,0.55,0.33999999999999986,1.2076732882165744e-05
83,0.55,0.33999999999999986,1.016349817881716e-05
84,0.55,0.33999999999999986,8.553436173137746e-06
85,0.55,0.33999999999999986,7.198491766918545e-06
86,0.55,0.33999999999999986,6.058229697057664e-06
87,0.55,0.33999999999999986,5.098625769720981e-06
88,0.55,0.33999999999999986,4.291049946577291e-06
89,0.55,0.33999999999999986,3.6114108142724476e-06
90,0.55,0.33999999999999986,3.039435810477534e-06
91,0.55,0.33999999999999986,2.5580656519542645e-06
92,0.55,0.33999999999999986,2.1529448346634533e-06
93,0.55,0.33999999999999986,1.8119929560329793e-06
94,0.55,0.33999999999999986,1.5250440317331256e-06
95,0.55,0.33999999999999986,1.2835430165210594e-06
96,0.55,0.33999999999999986,1.0802904521586693e-06
97,0.55,0.33999999999999986,9.092276065755346e-07
98,0.55,0.33999999999999986,7.652556806413094e-07
99,0.55,0.33999999999999986,6.440836785376414e-07
100,0.55,0.33999999999999986,5.421003953933755e-07
1,0.6000000000000001,0.33999999999999986,0.001
2,0.6000000000000001,0.33999999999999986,0.0014793199999999997
3,0.6000000000000001,0.33999999999999986,0.002210575873261916
4,0.6000000000000001,0.33999999999999986,0.0033224012203612696
5,0.6000000000000001,0.33999999999999986,0.005007779127404793
6,0.6000000000000001,0.33999999999999986,0.007554145814685416
7,0.6000000000000001,0.33999999999999986,0.011384899717461969
8,0.6000000000000001,0.33999999999999986,0.01711307143840819
9,0.6000000000000001,0.33999999999999986,0.0256024769062395
10,0.6000000000000001,0.33999999999999986,0.03801797568632655
11,0.6000000000000001,0.33999999999999986,0.055817682497477206
12,0.6000000000000001,0.33999999999999986,0.08059079603686112
13,0.6000000000000001,0.33999999999999986,0.11358835231111372
14,0.6000000000000001,0.33999999999999986,0.15480484921603452
15,0.6000000000000001,0.33999999999999986,0.20172524949013998
16,0.6000000000000001,0.33999999999999986,0.24851354235392817
17,0.6000000000000001,0.33999999999999986,0.28704912330747334
18,0.6000000000000001,0.33999999999999986,0.31033879822220234
19,0.6000000000000001,0.33999999999999986,0.31601444092476383
20,0.6000000000000001,0.33999999999999986,0.30664248553400564
21,0.6000000000000001,0.33999999999999986,0.2871019768181122
22,0.6000000000000001,0.33999999999999986,0.26203838126394197
23,0.6000000000000001,0.33999999999999986,0.23485485070410975
24,0.6000000000000001,0.33999999999999986,0.20773180157855697
25,0.6000000000000001,0.33999999999999986,0.18194694605487788
26,0.6000000000000001,0.33999999999999986,0.15817794170422472
27,0.6000000000000001,0.33999999999999986,0.13672153450976537
28,0.6000000000000001,0.33999999999999986,0.11764007696681672
29,0.6000000000000001,0.33999999999999986,0.10085704390306424
30,0.6000000000000001,0.33999999999999986,0.08621865977039292
31,0.6000000000000001,0.33999999999999986,0.07353325367404129
32,0.6000000000000001,0.33999999999999986,0.06259596995398106
33,0.6000000000000001,0.33999999999999986,0.05320384511787012
34,0.6000000000000001,0.33999999999999986,0.04516456843238137
35,0.6000000000000001,0.33999999999999986,0.03830113673497675
36,0.6000000000000001,0.33999999999999986,0.03245388091639422
37,0.6000000000000001,0.33999999999999986,0.02748085065019596
38,0.6000000000000001,0.33999999999999986,0.023257213028642774
39,0.6000000000000001,0.33999999999999986,0.019674096977236977
40,0.6000000000000001,0.33999999999999986,0.01663716397185208
41,0.6000000000000001,0.33999999999999986,0.014065083497492633
42,0.6000000000000001,0.33999999999999986,0.011888023201109182
43,0.6000000000000001,0.33999999999999986,0.010046218131644942
44,0.6000000000000001,0.33999999999999986,0.008488653525394796
45,0.6000000000000001,0.33999999999999986,0.007171876272588975
46,0.6000000000000001,0.33999999999999986,0.006058938050185541
47,0.6000000000000001,0.33999999999999986,0.005118465763576777
48,0.6000000000000001,0.33999999999999986,0.004323850787395332
49,0.6000000000000001,0.33999999999999986,0.003652546427123865
50,0.6000000000000001,0.33999999999999986,0.003085462287195176
51,0.6000000000000001,0.33999999999999986,0.002606444320351738
52,0.6000000000000001,0.33999999999999986,0.002201829907924934
53,0.6000000000000001,0.33999999999999986,0.0018600681574375087
54,0.6000000000000001,0.33999999999999986,0.0015713965573608026
55,0.6000000000000001,0.33999999999999986,0.0013275661073042194
56,0.6000000000000001,0.33999999999999986,0.001121607989737922
57,0.6000000000000001,0.33999999999999986,0.0009476357348998104
58,0.6000000000000001,0.33999999999999986,0.0008006776378918916
59,0.6000000000000001,0.33999999999999986,0.000676534910297813
60,0.6000000000000001,0.33999999999999986,0.0005716616883931289
61,0.6000000000000001,0.33999999999999986,0.00048306358032302113
62,0.6000000000000001,0.33999999999999986,0.0004082119216524052
63,0.6000000000000001,0.33999999999999986,0.00034497132952514834
64,0.6000000000000001,0.33999999999999986,0.0002915385075895834
65,0.6000000000000001,0.33999999999999986,0.0002463905639307928
66,0.6000000000000001,0.33999999999999986,0.00020824136911444128
67,0.6000000000000001,0.33999999999999986,0.00017600470713094874
68,0.6000000000000001,0.33999999999999986,0.00014876316394531907
69,0.6000000000000001,0.33999999999999986,0.0001257418612954527
70,0.6000000000000001,0.33999999999999986,0.00010628628153441346
71,0.6000000000000001,0.33999999999999986,8.984354632533741e-05
72,0.6000000000000001,0.33999999999999986,7.594661102086163e-05
73,0.6000000000000001,0.33999999999999986,6.420092029997714e-05
74,0.6000000000000001,0.33999999999999986,5.427314141337698e-05
75,0.6000000000000001,0.33999999999999986,4.588165118405796e-05
76,0.6000000000000001,0.33999999999999986,3.878850340991504e-05
77,0.6000000000000001,0.33999999999999986,3.2792645953131554e-05
78,0.6000000000000001,0.33999999999999986,2.772419279407415e-05
79,0.6000000000000001,0.33999999999999986,2.3439586706357143e-05
80,0.6000000000000001,0.33999999999999986,1.9817513847760315e-05
81,0.6000000000000001,0.33999999999999986,1.6755453197218937e-05
82,0.6000000000000001,0.33999999999999986,1.4166762025349264e-05
83,0.6000000000000001,0.33999999999999986,1.1978213992254754e-05
84,0.6000000000000001,0.33999999999999986,1.0127919466975414e-05
85,0.6000000000000001,0.33999999999999986,8.563568633798203e-06
86,0.6000000000000001,0.33999999999999986,7.240947208980894e-06
87,0.6000000000000001,0.33999999999999986,6.12268240493712e-06
88,0.6000000000000001,0.33999999999999986,5.1771833734214945e-06
89,0.6000000000000001,0.33999999999999986,4.37774592525298e-06
90,0.6000000000000001,0.33999999999999986,3.701796022328001e-06
91,0.6000000000000001,0.33999999999999986,3.130250503662245e-06
92,0.6000000000000001,0.33999999999999986,2.6469768553100533e-06
93,0.6000000000000001,0.33999999999999986,2.2383366607011135e-06
94,0.6000000000000001,0.33999999999999986,1.8927997545758423e-06
95,0.6000000000000001,0.33999999999999986,1.6006181189386337e-06
96,0.6000000000000001,0.33999999999999986,1.3535502611960241e-06
97,0.6000000000000001,0.33999999999999986,1.1446282517681745e-06
98,0.6000000000000001,0.33999999999999986,9.679608121873012e-07
99,0.6000000000000001,0.33999999999999986,8.185668698179894e-07
100,0.6000000000000001,0.33999999999999986,6.922348612135551e-07
1,0.6500000000000001,0.33999999999999986,0.001
2,0.6500000000000001,0.33999999999999986,0.0014793199999999997
3,0.6500000000000001,0.33999999999999986,0.0022220970746493944
4,0.6500000000000001,0.33999999999999986,0.0033694712777977767
5,0.6500000000000001,0.33999999999999986,0.005136495008118615
6,0.6500000000000001,0.33999999999999986,0.00784830563287843
7,0.6500000000000001,0.33999999999999986,0.011990531029262941
8,0.6500000000000001,0.33999999999999986,0.01827465432047396
9,0.6500000000000001,0.33999999999999986,0.02771116398088557
10,0.6500000000000001,0.33999999999999986,0.04166312987939894
11,0.6500000000000001,0.33999999999999986,0.061810428924036875
12,0.6500000000000001,0.33999999999999986,0.0898847565631908
13,0.6500000000000001,0.33999999999999986,0.12696902370645965
14,0.6500000000000001,0.33999999999999986,0.17223176326827674
15,0.6500000000000001,0.33999999999999986,0.22147218374548058
16,0.6500000000000001,0.33999999999999986,0.2668507387195921
17,0.6500000000000001,0.33999999999999986,0.29948629403592414
18,0.6500000000000001,0.33999999999999986,0.31409947659267434
19,0.6500000000000001,0.33999999999999986,0.31143526625094115
20,0.6500000000000001,0.33999999999999986,0.2962090213897281
21,0.6500000000000001,0.33999999999999986,0.273655803588005
22,0.6500000000000001,0.33999999999999986,0.24776773520101852
23,0.6500000000000001,0.33999999999999986,0.22112772256887558
24,0.6500000000000001,0.33999999999999986,0.19527376668604676
25,0.6500000000000001,0.33999999999999986,0.17106146987727597
26,0.6500000000000001,0.33999999999999986,0.14891692288041425
27,0.6500000000000001,0.33999999999999986,0.1289991094100581
28,0.6500000000000001,0.33999999999999986,0.11130345659300758
29,0.6500000000000001,0.33999999999999986,0.09572859354309285
30,0.6500000000000001,0.33999999999999986,0.08211973036818454
31,0.6500000000000001,0.33999999999999986,0.07029678202641426
32,0.6500000000000001,0.33999999999999986,0.060072338881021925
33,0.6500000000000001,0.33999999999999986,0.05126281585024498
34,0.6500000000000001,0.33999999999999986,0.04369501957391069
35,0.6500000000000001,0.33999999999999986,0.03720966354008268
36,0.6500000000000001,0.33999999999999986,0.0316628830783226
37,0.6500000000000001,0.33999999999999986,0.026926472884422598
38,0.6500000000000001,0.33999999999999986,0.02288734055729303
39,0.6500000000000001,0.33999999999999986,0.019446509592322712
40,0.6500000000000001,0.33999999999999986,0.01651789370766291
41,0.6500000000000001,0.33999999999999986,0.014026986981772103
42,0.6500000000000001,0.33999999999999986,0.011909560989878394
43,0.6500000000000001,0.33999999999999986,0.01011042380673207
44,0.6500000000000001,0.33999999999999986,0.008582271319305789
45,0.6500000000000001,0.33999999999999986,0.007284645161706512
46,0.6500000000000001,0.33999999999999986,0.006183001191598358
47,0.6500000000000001,0.33999999999999986,0.0052478859697731
48,0.6500000000000001,0.33999999999999986,0.004454214914759529
49,0.6500000000000001,0.33999999999999986,0.0037806437964664993
50,0.6500000000000001,0.33999999999999986,0.003209024391301343
51,0.6500000000000001,0.33999999999999986,0.0027239350217790406
52,0.6500000000000001,0.33999999999999986,0.0023122770568141395
53,0.6500000000000001,0.33999999999999986,0.0019629290595356767
54,0.6500000000000001,0.33999999999999986,0.0016664510082350997
55,0.6500000000000001,0.33999999999999986,0.001414831799129343
56,0.6500000000000001,0.33999999999999986,0.001201274014428391
57,0.6500000000000001,0.33999999999999986,0.0010200106743936373
58,0.6500000000000001,0.33999999999999986,0.0008661493705287171
59,0.6500000000000001,0.33999999999999986,0.0007355397909706502
60,0.6500000000000001,0.33999999999999986,0.0006246611967440086
61,0.6500000000000001,0.33999999999999986,0.0005305268906921646
62,0.6500000000000001,0.33999999999999986,0.000450603143634805
63,0.6500000000000001,0.33999999999999986,0.0003827404097553243
64,0.6500000000000001,0.33999999999999986,0.00032511498096779993
65,0.6500000000000001,0.33999999999999986,0.0002761795036357285
66,0.6500000000000001,0.33999999999999986,0.00023462101585451008
67,0.6500000000000001,0.33999999999999986,0.0001993253645206522
68,0.6500000000000001,0.33999999999999986,0.00016934703309069536
69,0.6500000000000001,0.33999999999999986,0.00014388355730303608
70,0.6500000000000001,0.33999999999999986,0.00012225383074940466
71,0.6500000000000001,0.33999999999999986,0.00010387970815172087
72,0.6500000000000001,0.33999999999999986,8.827040423097085e-05
73,0.6500000000000001,0.33999999999999986,7.500926248868175e-05
74,0.6500000000000001,0.33999999999999986,6.374253307455386e-05
75,0.6500000000000001,0.33999999999999986,5.416985391588253e-05
76,0.6500000000000001,0.33999999999999986,4.603617591596783e-05
77,0.6500000000000001,0.33999999999999986,3.91249125536581e-05
78,0.6500000000000001,0.33999999999999986,3.325212771155176e-05
79,0.6500000000000001,0.33999999999999986,2.826160394264686e-05
80,0.6500000000000001,0.33999999999999986,2.402065743325433e-05
81,0.6500000000000001,0.33999999999999986,2.0416586295096045e-05
82,0.6500000000000001,0.33999999999999986,1.7353656082764073e-05
83,0.6500000000000001,0.33999999999999986,1.475054105986727e-05
84,0.6500000000000001,0.33999999999999986,1.2538152131440511e-05
85,0.6500000000000001,0.33999999999999986,1.0657792863151067e-05
86,0.6500000000000001,0.33999999999999986,9.059593908858175e-06
87,0.6500000000000001,0.33999999999999986,7.701183712211304e-06
88,0.6500000000000001,0.33999999999999986,6.546559742711132e-06
89,0.6500000000000001,0.33999999999999986,5.56512994770352e-06
90,0.6500000000000001,0.33999999999999986,4.730898697899499e-06
91,0.6500000000000001,0.33999999999999986,4.021775401182204e-06
92,0.6500000000000001,0.33999999999999986,3.418987264343882e-06
93,0.6500000000000001,0.33999999999999986,2.9065804853243625e-06
94,0.6500000000000001,0.33999999999999986,2.4709965360016037e-06
95,0.6500000000000001,0.33999999999999986,2.1007122124152006e-06
96,0.6500000000000001,0.33999999999999986,1.785933840378144e-06
97,0.6500000000000001,0.33999999999999986,1.5183374762567716e-06
98,0.6500000000000001,0.33999999999999986,1.2908481746792917e-06
99,0.6500000000000001,0.33999999999999986,1.0974524404631997e-06
100,0.6500000000000001,0.33999999999999986,9.330388694338758e-07
1,0.7000000000000002,0.33999999999999986,0.001
2,0.7000000000000002,0.33999999999999986,0.0014793199999999997
3,0.7000000000000002,0.33999999999999986,0.0022336182760368728
4,0.7000000000000002,0.33999999999999986,0.003418097968389001
5,0.7000000000000002,0.33999999999999986,0.005273455243415248
6,0.7000000000000002,0.33999999999999986,0.008169854980097832
7,0.7000000000000002,0.33999999999999986,0.012668973997964975
8,0.7000000000000002,0.33999999999999986,0.019604749141240076
9,0.7000000000000002,0.33999999999999986,0.03017173527786591
10,0.7000000000000002,0.33999999999999986,0.04597948976145777
11,0.7000000000000002,0.33999999999999986,0.0689673162298545
12,0.7000000000000002,0.33999999999999986,0.10097267845937656
13,0.7000000000000002,0.33999999999999986,0.14267882122099956
14,0.7000000000000002,0.33999999999999986,0.19189793371901062
15,0.7000000000000002,0.33999999999999986,0.24209833366999917
16,0.7000000000000002,0.33999999999999986,0.28341262925436583
17,0.7000000000000002,0.33999999999999986,0.3074367407329476
18,0.7000000000000002,0.33999999999999986,0.3121976213762204
19,0.7000000000000002,0.33999999999999986,0.3018138123137064
20,0.7000000000000002,0.33999999999999986,0.28220538101218157
21,0.7000000000000002,0.33999999999999986,0.2580958271405709
22,0.7000000000000002,0.33999999999999986,0.23249331771671644
23,0.7000000000000002,0.33999999999999986,0.20715042110062934
24,0.7000000000000002,0.33999999999999986,0.18304654248704064
25,0.7000000000000002,0.33999999999999986,0.16069943025244707
26,0.7000000000000002,0.33999999999999986,0.1403466217849829
27,0.7000000000000002,0.33999999999999986,0.12205237676059265
28,0.7000000000000002,0.33999999999999986,0.10577380435400796
29,0.7000000000000002,0.33999999999999986,0.09140366507241962
30,0.7000000000000002,0.33999999999999986,0.07879883736026536
31,0.7000000000000002,0.33999999999999986,0.06779937566512406
32,0.7000000000000002,0.33999999999999986,0.05824112337228157
33,0.7000000000000002,0.33999999999999986,0.04996382244959053
34,0.7000000000000002,0.33999999999999986,0.04281606798528527
35,0.7000000000000002,0.33999999999999986,0.0366580716797518
36,0.7000000000000002,0.33999999999999986,0.0313629302969899
37,0.7000000000000002,0.33999999999999986,0.0268169003864534
38,0.7000000000000002,0.33999999999999986,0.022919037059801414
39,0.7000000000000002,0.33999999999999986,0.019580448731205416
40,0.7000000000000002,0.33999999999999986,0.0167233421275132
41,0.7000000000000002,0.33999999999999986,0.014279975553089186
42,0.7000000000000002,0.33999999999999986,0.012191597994661896
43,0.7000000000000002,0.33999999999999986,0.010407423054718052
44,0.7000000000000002,0.33999999999999986,0.008883666764178401
45,0.7000000000000002,0.33999999999999986,0.007582664672352998
46,0.7000000000000002,0.33999999999999986,0.006472074471646713
47,0.7000000000000002,0.33999999999999986,0.005524164476164446
48,0.7000000000000002,0.33999999999999986,0.00471518457886177
49,0.7000000000000002,0.33999999999999986,0.004024814166697628
50,0.7000000000000002,0.33999999999999986,0.00343568037881095
51,0.7000000000000002,0.33999999999999986,0.0029329396946335936
52,0.7000000000000002,0.33999999999999986,0.002503915887757418
53,0.7000000000000002,0.33999999999999986,0.0021377877040371887
54,0.7000000000000002,0.33999999999999986,0.00182532010016846
55,0.7000000000000002,0.33999999999999986,0.001558633432033391
56,0.7000000000000002,0.33999999999999986,0.0013310055580877762
57,0.7000000000000002,0.33999999999999986,0.0011367023887602415
58,0.7000000000000002,0.33999999999999986,0.000970832948265743
59,0.7000000000000002,0.33999999999999986,0.0008292255094105725
60,0.7000000000000002,0.33999999999999986,0.0007083218098951133
61,0.7000000000000002,0.33999999999999986,0.0006050867592127018
62,0.7000000000000002,0.33999999999999986,0.0005169313998468655
63,0.7000000000000002,0.33999999999999986,0.00044164719787211017
64,0.7000000000000002,0.33999999999999986,0.0003773500098146261
65,0.7000000000000002,0.33999999999999986,0.0003224323085926724
66,0.7000000000000002,0.33999999999999986,0.00027552245542274286
67,0.7000000000000002,0.33999999999999986,0.00023544998048717077
68,0.7000000000000002,0.33999999999999986,0.00020121598639931347
69,0.7000000000000002,0.33999999999999986,0.00017196791825754102
70,0.7000000000000002,0.33999999999999986,0.00014697805521019284
71,0.7000000000000002,0.33999999999999986,0.00012562517350199674
72,0.7000000000000002,0.33999999999999986,0.00010737891217543722
73,0.7000000000000002,0.33999999999999986,9.178644191378082e-05
74,0.7000000000000002,0.33999999999999986,7.846109663571825e-05
75,0.7000000000000002,0.33999999999999986,6.707267785577078e-05
76,0.7000000000000002,0.33999999999999986,5.733918477798821e-05
77,0.7000000000000002,0.33999999999999986,4.901975968341828e-05
78,0.7000000000000002,0.33999999999999986,4.190866933960103e-05
79,0.7000000000000002,0.33999999999999986,3.5830169703622724e-05
80,0.7000000000000002,0.33999999999999986,3.063412379349449e-05
81,0.7000000000000002,0.33999999999999986,2.619226185016501e-05
82,0.7000000000000002,0.33999999999999986,2.239498930277752e-05
83,0.7000000000000002,0.33999999999999986,1.914866200766929e-05
84,0.7000000000000002,0.33999999999999986,1.6373260118968588e-05
85,0.7000000000000002,0.33999999999999986,1.4000402073593004e-05
86,0.7000000000000002,0.33999999999999986,1.1971648798261676e-05
87,0.7000000000000002,0.33999999999999986,1.0237055593988877e-05
88,0.7000000000000002,0.33999999999999986,8.7539354143312e-06
89,0.7000000000000002,0.33999999999999986,7.485802588986384e-06
90,0.7000000000000002,0.33999999999999986,6.401470591653298e-06
91,0.7000000000000002,0.33999999999999986,5.4742813273177695e-06
92,0.7000000000000002,0.33999999999999986,4.68144671884491e-06
93,0.7000000000000002,0.33999999999999986,4.003486190620316e-06
94,0.7000000000000002,0.33999999999999986,3.4237460500626685e-06
95,0.7000000000000002,0.33999999999999986,2.927988817475295e-06
96,0.7000000000000002,0.33999999999999986,2.5040423031390548e-06
97,0.7000000000000002,0.33999999999999986,2.141499722240351e-06
98,0.7000000000000002,0.33999999999999986,1.8314634110433733e-06
99,0.7000000000000002,0.33999999999999986,1.5663257939081119e-06
100,0.7000000000000002,0.33999999999999986,1.339582177800993e-06
1,0.7500000000000002,0.33999999999999986,0.001
2,0.7500000000000002,0.33999999999999986,0.0014793199999999997
3,0.7500000000000002,0.33999999999999986,0.002245139477424351
4,0.7500000000000002,0.33999999999999986,0.00346828102110028
5,0.7500000000000002,0.33999999999999986,0.005418968811400915
6,0.7500000000000002,0.33999999999999986,0.008520805121511411
7,0.7500000000000002,0.33999999999999986,0.013428025183118296
8,0.7500000000000002,0.33999999999999986,0.021126480784092985
9,0.7500000000000002,0.33999999999999986,0.03304107389264976
10,0.7500000000000002,0.33999999999999986,0.05108532918055707
11,0.7500000000000002,0.33999999999999986,0.07748999846315624
12,0.7500000000000002,0.33999999999999986,0.11410185983652564
13,0.7500000000000002,0.33999999999999986,0.16080510709705345
14,0.7500000000000002,0.33999999999999986,0.21328430739835827
15,0.7500000000000002,0.33999999999999986,0.2620449898411421
16,0.7500000000000002,0.33999999999999986,0.2958653790308318
17,0.7500000000000002,0.33999999999999986,0.30890478594641135
18,0.7500000000000002,0.33999999999999986,0.30378015087381544
19,0.7500000000000002,0.33999999999999986,0.28721350631423526
20,0.7500000000000002,0.33999999999999986,0.26503290895167086
21,0.7500000000000002,0.33999999999999986,0.24082524034293262
22,0.7500000000000002,0.33999999999999986,0.21652975280149533
23,0.7500000000000002,0.33999999999999986,0.19316127188880428
24,0.7500000000000002,0.33999999999999986,0.17124560376852815
25,0.7500000000000002,0.33999999999999986,0.15104085409910584
26,0.7500000000000002,0.33999999999999986,0.13264828227179684
27,0.7500000000000002,0.33999999999999986,0.11607164773827845
28,0.7500000000000002,0.33999999999999986,0.10125249616465626
29,0.7500000000000002,0.33999999999999986,0.0880933030816636
30,0.7500000000000002,0.33999999999999986,0.07647362482556737
31,0.7500000000000002,0.33999999999999986,0.06626163228366604
32,0.7500000000000002,0.33999999999999986,0.057322296886372984
33,0.7500000000000002,0.33999999999999986,0.049523045791032755
34,0.7500000000000002,0.33999999999999986,0.04273749181929776
35,0.7500000000000002,0.33999999999999986,0.036847717304955105
36,0.7500000000000002,0.33999999999999986,0.03174549585110286
37,0.7500000000000002,0.33999999999999986,0.027332756162140787
38,0.7500000000000002,0.33999999999999986,0.023521523968653965
39,0.7500000000000002,0.33999999999999986,0.020233520982648075
40,0.7500000000000002,0.33999999999999986,0.0173995533249607
41,0.7500000000000002,0.33999999999999986,0.014958785021968745
42,0.7500000000000002,0.33999999999999986,0.012857963690957694
43,0.7500000000000002,0.33999999999999986,0.011050644012175263
44,0.7500000000000002,0.33999999999999986,0.0094964386584188
45,0.7500000000000002,0.33999999999999986,0.00816031480591003
46,0.7500000000000002,0.33999999999999986,0.007011946157759797
47,0.7500000000000002,0.33999999999999986,0.006025124739803318
48,0.7500000000000002,0.33999999999999986,0.0051772329190974365
49,0.7500000000000002,0.33999999999999986,0.004448773638557726
50,0.7500000000000002,0.33999999999999986,0.0038229553703513428
51,0.7500000000000002,0.33999999999999986,0.0032853274766437863
52,0.7500000000000002,0.33999999999999986,0.002823461316002311
53,0.7500000000000002,0.33999999999999986,0.002426672392183405
54,0.7500000000000002,0.33999999999999986,0.002085778997989754
55,0.7500000000000002,0.33999999999999986,0.0017928930818064
56,0.7500000000000002,0.33999999999999986,0.0015412394037580288
57,0.7500000000000002,0.33999999999999986,0.0013249994150869675
58,0.7500000000000002,0.33999999999999986,0.0011391766638301696
59,0.7500000000000002,0.33999999999999986,0.000979480886612117
60,0.7500000000000002,0.33999999999999986,0.000842228281079
61,0.7500000000000002,0.33999999999999986,0.0007242557612121492
62,0.7500000000000002,0.33999999999999986,0.0006228472764296884
63,0.7500000000000002,0.33999999999999986,0.0005356705248852761
64,0.7500000000000002,0.33999999999999986,0.0004607226127796943
65,0.7500000000000002,0.33999999999999986,0.0003962834066064276
66,0.7500000000000002,0.33999999999999986,0.0003408754962226263
67,0.7500000000000002,0.33999999999999986,0.000293229835785768
68,0.7500000000000002,0.33999999999999986,0.00025225625923707724
69,0.7500000000000002,0.33999999999999986,0.0002170181793651772
70,0.7500000000000002,0.33999999999999986,0.00018671087662009732
71,0.7500000000000002,0.33999999999999986,0.0001606428676661209
72,0.7500000000000002,0.33999999999999986,0.00013821991587425618
73,0.7500000000000002,0.33999999999999986,0.0001189313080894482
74,0.7500000000000002,0.33999999999999986,0.00010233807541615763
75,0.7500000000000002,0.33999999999999986,8.806288163702273e-05
76,0.7500000000000002,0.33999999999999986,7.578134225187743e-05
77,0.7500000000000002,0.33999999999999986,6.521457090269295e-05
78,0.7500000000000002,0.33999999999999986,5.612277891840285e-05
79,0.7500000000000002,0.33999999999999986,4.82997785504965e-05
80,0.7500000000000002,0.33999999999999986,4.1568261761202414e-05
81,0.7500000000000002,0.33999999999999986,3.577574467536019e-05
82,0.7500000000000002,0.33999999999999986,3.0791083448479454e-05
83,0.7500000000000002,0.33999999999999986,2.650148070967152e-05
84,0.7500000000000002,0.33999999999999986,2.280991322896784e-05
85,0.7500000000000002,0.33999999999999986,1.963292130833924e-05
86,0.7500000000000002,0.33999999999999986,1.6898708839650286e-05
87,0.7500000000000002,0.33999999999999986,1.4545510212307554e-05
88,0.7500000000000002,0.33999999999999986,1.2520186461071066e-05
89,0.7500000000000002,0.33999999999999986,1.0777018368194539e-05
90,0.7500000000000002,0.33999999999999986,9.27666880030055e-06
91,0.7500000000000002,0.33999999999999986,7.985290477547158e-06
92,0.7500000000000002,0.33999999999999986,6.87375873349048e-06
93,0.7500000000000002,0.33999999999999986,5.917011708046693e-06
94,0.7500000000000002,0.33999999999999986,5.0934828911477356e-06
95,0.7500000000000002,0.33999999999999986,4.384613059342292e-06
96,0.7500000000000002,0.33999999999999986,3.774430471634069e-06
97,0.7500000000000002,0.33999999999999986,3.2491897570374306e-06
98,0.7500000000000002,0.33999999999999986,2.7970612713091235e-06
99,0.7500000000000002,0.33999999999999986,2.407863855487426e-06
100,0.7500000000000002,0.33999999999999986,2.072834921154757e-06
1,0.8000000000000003,0.33999999999999986,0.001
2,0.8000000000000003,0.33999999999999986,0.0014793199999999997
3,0.8000000000000003,0.33999999999999986,0.0022566606788118294
4,0.8000000000000003,0.33999999999999986,0.0035200201648969507
5,0.8000000000000003,0.33999999999999986,0.005573344044217432
6,0.8000000000000003,0.33999999999999986,0.008903239900373222
7,0.8000000000000003,0.33999999999999986,0.014276032969384986
8,0.8000000000000003,0.33999999999999986,0.022865261840797846
9,0.8000000000000003,0.33999999999999986,0.03638256467506319
10,0.8000000000000003,0.33999999999999986,0.05711114623272829
11,0.8000000000000003,0.33999999999999986,0.08758648028329916
12,0.8000000000000003,0.33999999999999986,0.12946191651741606
13,0.8000000000000003,0.33999999999999986,0.1811687721649209
14,0.8000000000000003,0.33999999999999986,0.23524105954847935
15,0.8000000000000003,0.33999999999999986,0.27893972835107184
16,0.8000000000000003,0.33999999999999986,0.30155089667688617
17,0.8000000000000003,0.33999999999999986,0.3023445172835266
18,0.8000000000000003,0.33999999999999986,0.28859525273178144
19,0.8000000000000003,0.33999999999999986,0.2679323357316872
20,0.8000000000000003,0.33999999999999986,0.24498623950239595
21,0.8000000000000003,0.33999999999999986,0.22198040716376763
22,0.8000000000000003,0.33999999999999986,0.19988556071450644
23,0.8000000000000003,0.33999999999999986,0.17911061226393102
24,0.8000000000000003,0.33999999999999986,0.15982125659166696
25,0.8000000000000003,0.33999999999999986,0.14207305021901476
26,0.8000000000000003,0.33999999999999986,0.12586490116837717
27,0.8000000000000003,0.33999999999999986,0.1111611247945189
28,0.8000000000000003,0.33999999999999986,0.09790201742723541
29,0.8000000000000003,0.33999999999999986,0.08601055387319362
30,0.8000000000000003,0.33999999999999986,0.07539775307283383
31,0.8000000000000003,0.33999999999999986,0.06596735469852906
32,0.8000000000000003,0.33999999999999986,0.057619849330272324
33,0.8000000000000003,0.33999999999999986,0.05025579461601264
34,0.8000000000000003,0.33999999999999986,0.043778391166749156
35,0.8000000000000003,0.33999999999999986,0.038095355759841076
36,0.8000000000000003,0.33999999999999986,0.03312017530902999
37,0.8000000000000003,0.33999999999999986,0.02877284707839102
38,0.8000000000000003,0.33999999999999986,0.02498021398251499
39,0.8000000000000003,0.33999999999999986,0.021675995602587848
40,0.8000000000000003,0.33999999999999986,0.018800601580910133
41,0.8000000000000003,0.33999999999999986,0.016300798288974818
42,0.8000000000000003,0.33999999999999986,0.014129284438763198
43,0.8000000000000003,0.33999999999999986,0.012244217812077856
44,0.8000000000000003,0.33999999999999986,0.01060872396928325
45,0.8000000000000003,0.33999999999999986,0.009190408689266887
46,0.8000000000000003,0.33999999999999986,0.007960888788385148
47,0.8000000000000003,0.33999999999999986,0.006895350576884765
48,0.8000000000000003,0.33999999999999986,0.005972141227610811
49,0.8000000000000003,0.33999999999999986,0.005172395464741424
50,0.8000000000000003,0.33999999999999986,0.004479697978244826
51,0.8000000000000003,0.33999999999999986,0.0038797806234625656
52,0.8000000000000003,0.33999999999999986,0.003360252606126095
53,0.8000000000000003,0.33999999999999986,0.0029103613487418065
