day,alpha,prop_infected
24,0.9200000000000004,0.12943144455104932
25,0.9200000000000004,0.1175537678565374
26,0.9200000000000004,0.10731765067847068
27,0.9200000000000004,0.09840382513952678
28,0.9200000000000004,0.09054463539329279
29,0.9200000000000004,0.08352521552343815
30,0.9200000000000004,0.0771784998682084
31,0.9200000000000004,0.07137791351580972
32,0.9200000000000004,0.06602965244026526
33,0.9200000000000004,0.06106548282590551
34,0.9200000000000004,0.05643647304211015
35,0.9200000000000004,0.05210779167279381
36,0.9200000000000004,0.048054552429515326
37,0.9200000000000004,0.0442586072301601
38,0.9200000000000004,0.0407061528497993
39,0.9200000000000004,0.037386007140241415
40,0.9200000000000004,0.03428841701798148
41,0.9200000000000004,0.03140427509092081
42,0.9200000000000004,0.028724640199086306
43,0.9200000000000004,0.026240476239878196
44,0.9200000000000004,0.023942541603115104
45,0.9200000000000004,0.021821377382714127
46,0.9200000000000004,0.01986735587095852
47,0.9200000000000004,0.018070761660793903
48,0.9200000000000004,0.016421886180269504
49,0.9200000000000004,0.014911122966360364
50,0.9200000000000004,0.01352905579249287
51,0.9200000000000004,0.012266535225027225
52,0.9200000000000004,0.011114741595197567
53,0.9200000000000004,0.010065233987365793
54,0.9200000000000004,0.00910998586917831
55,0.9200000000000004,0.008241408589022363
56,0.9200000000000004,0.007452364268478294
57,0.9200000000000004,0.0067361697184888155
58,0.9200000000000004,0.006086592978741717
59,0.9200000000000004,0.005497843971498805
60,0.9200000000000004,0.004964560609799845
61,0.9200000000000004,0.0044817915301943925
62,0.9200000000000004,0.004044976448060989
63,0.9200000000000004,0.0036499249692493246
64,0.9200000000000004,0.0032927945410346857
65,0.9200000000000004,0.0029700680910723577
66,0.9200000000000004,0.0026785317860906683
67,0.9200000000000004,0.002415253242122079
68,0.9200000000000004,0.002177560434049308
69,0.9200000000000004,0.0019630214826408905
70,0.9200000000000004,0.001769425440400086
71,0.9200000000000004,0.0015947641517652848
72,0.9200000000000004,0.0014372152268657837
73,0.9200000000000004,0.0012951261396683005
74,0.9200000000000004,0.0011669994396148137
75,0.9200000000000004,0.0010514790495811156
76,0.9200000000000004,0.0009473376111663622
77,0.9200000000000004,0.000853464830094254
78,0.9200000000000004,0.000768856769138764
79,0.9200000000000004,0.0006926060328742754
80,0.9200000000000004,0.0006238927871891276
81,0.9200000000000004,0.0005619765564808481
82,0.9200000000000004,0.0005061887424355432
83,0.9200000000000004,0.0004559258100126417
84,0.9200000000000004,0.0004106430884931825
85,0.9200000000000004,0.0003698491380337731
86,0.9200000000000004,0.000333100634964834
87,0.9200000000000004,0.0002999977319766582
88,0.9200000000000004,0.0002701798522705601
89,0.9200000000000004,0.00024332187965520145
90,0.9200000000000004,0.00021913070939618486
91,0.9200000000000004,0.00019734212734895002
92,0.9200000000000004,0.0001777179874996144
93,0.9200000000000004,0.00016004366049220294
94,0.9200000000000004,0.00014412572802625833
95,0.9200000000000004,0.00012978990016329137
96,0.9200000000000004,0.0001168791345845517
97,0.9200000000000004,0.00010525193869936588
98,0.9200000000000004,9.478083721782635e-05
99,0.9200000000000004,8.535098938020663e-05
100,0.9200000000000004,7.685894148523145e-05
1,0.9400000000000004,0.001
2,0.9400000000000004,0.0013993999999999999
3,0.9400000000000004,0.00203663808891496
4,0.9400000000000004,0.003062350254488271
5,0.9400000000000004,0.0047213779022322955
6,0.9400000000000004,0.007408227746787083
7,0.9400000000000004,0.011749207246011502
8,0.9400000000000004,0.018713754746377747
9,0.9400000000000004,0.029737553074503608
10,0.9400000000000004,0.04678198982260248
11,0.9400000000000004,0.07212372542198013
12,0.9400000000000004,0.107464279192796
13,0.9400000000000004,0.15190248351092978
14,0.9400000000000004,0.1992211208954196
15,0.9400000000000004,0.23755535186837576
16,0.9400000000000004,0.2556148783861712
17,0.9400000000000004,0.2516618805498783
18,0.9400000000000004,0.23337074802050536
19,0.9400000000000004,0.20962129280408892
20,0.9400000000000004,0.1858463009635673
21,0.9400000000000004,0.16439176145949433
22,0.9400000000000004,0.14593483458580475
23,0.9400000000000004,0.13041208116137482
24,0.9400000000000004,0.11747699025089124
25,0.9400000000000004,0.10670621947952455
26,0.9400000000000004,0.09768826746066565
27,0.9400000000000004,0.09005861344057906
28,0.9400000000000004,0.08351047665519562
29,0.9400000000000004,0.07779452042378238
30,0.9400000000000004,0.07271372037389702
31,0.9400000000000004,0.06811637203379517
32,0.9400000000000004,0.06388869274476942
33,0.9400000000000004,0.05994773747258507
34,0.9400000000000004,0.056234977825868004
35,0.9400000000000004,0.05271069724291698
36,0.9400000000000004,0.0493492448328072
37,0.9400000000000004,0.04613512501094093
38,0.9400000000000004,0.043059860837311614
39,0.9400000000000004,0.04011954660366817
40,0.9400000000000004,0.037312994701853765
41,0.9400000000000004,0.03464037987230544
42,0.9400000000000004,0.032102288069649335
43,0.9400000000000004,0.029699085309566997
44,0.9400000000000004,0.027430532254155173
45,0.9400000000000004,0.02529558158947628
46,0.9400000000000004,0.023292306444874622
47,0.9400000000000004,0.021417918524564185
48,0.9400000000000004,0.01966884387266632
49,0.9400000000000004,0.018040832095724282
50,0.9400000000000004,0.016529081400597494
51,0.9400000000000004,0.015128367051581066
52,0.9400000000000004,0.013833164948164417
53,0.9400000000000004,0.012637765139677593
54,0.9400000000000004,0.011536372394651847
55,0.9400000000000004,0.010523192590448783
56,0.9400000000000004,0.009592504824323077
57,0.9400000000000004,0.008738719891467572
58,0.9400000000000004,0.007956426228515397
59,0.9400000000000004,0.007240424662533157
60,0.9400000000000004,0.006585753398472309
61,0.9400000000000004,0.0059877046703941195
62,0.9400000000000004,0.005441834409520762
63,0.9400000000000004,0.004943966171609569
64,0.9400000000000004,0.004490190436066272
65,0.9400000000000004,0.004076860252586874
66,0.9400000000000004,0.003700584076581935
67,0.9400000000000004,0.003358216507628334
68,0.9400000000000004,0.0030468475288453027
69,0.9400000000000004,0.002763790740919459
70,0.9400000000000004,0.002506570992920756
71,0.9400000000000004,0.0022729117327498684
72,0.9400000000000004,0.002060722332284774
73,0.9400000000000004,0.0018680855850488807
74,0.9400000000000004,0.0016932455263913703
75,0.9400000000000004,0.001534595686617677
76,0.9400000000000004,0.0013906678551372934
77,0.9400000000000004,0.0012601214074835746
78,0.9400000000000004,0.001141733226074536
79,0.9400000000000004,0.001034388228993627
80,0.9400000000000004,0.000937070508144673
81,0.9400000000000004,0.000848855068241699
82,0.9400000000000004,0.0007689001506877917
83,0.9400000000000004,0.0006964401210142806
84,0.9400000000000004,0.0006307788948013077
85,0.9400000000000004,0.0005712838745556578
86,0.9400000000000004,0.0005173803686089044
87,0.9400000000000004,0.0004685464624930413
88,0.9400000000000004,0.00042430831326666866
89,0.9400000000000004,0.0003842358377513312
90,0.9400000000000004,0.00034793876647226484
91,0.9400000000000004,0.0003150630361819398
92,0.9400000000000004,0.0002852874950996455
93,0.9400000000000004,0.0002583208963635512
94,0.9400000000000004,0.000233899156614322
95,0.9400000000000004,0.00021178285807360204
96,0.9400000000000004,0.00019175497391760561
97,0.9400000000000004,0.0001736187981540409
98,0.9400000000000004,0.00015719606257382117
99,0.9400000000000004,0.00014232522465634317
100,0.9400000000000004,0.00012885991155107127
1,0.9600000000000004,0.001
2,0.9600000000000004,0.0013993999999999999
3,0.9600000000000004,0.0020402265811506398
4,0.9600000000000004,0.0030790858120469024
5,0.9600000000000004,0.0047730957581406
6,0.9600000000000004,0.007540650292239522
7,0.9600000000000004,0.01205219743667289
8,0.9600000000000004,0.0193538932120264
9,0.9600000000000004,0.031003160961744748
10,0.9600000000000004,0.049124719126386135
11,0.9600000000000004,0.07613596642834485
12,0.9600000000000004,0.1136482812442966
13,0.9600000000000004,0.1600457747234128
14,0.9600000000000004,0.20752333514456647
15,0.9600000000000004,0.2426262342299976
16,0.9600000000000004,0.2545621189172823
17,0.9600000000000004,0.2443378299000404
18,0.9600000000000004,0.2216540185224585
19,0.9600000000000004,0.19546567877762766
20,0.9600000000000004,0.17056026622689135
21,0.9600000000000004,0.14875646919543703
22,0.9600000000000004,0.13042875996900533
23,0.9600000000000004,0.1153553910399832
24,0.9600000000000004,0.10310635920732393
25,0.9600000000000004,0.09321006687543043
26,0.9600000000000004,0.08522167285127677
27,0.9600000000000004,0.07874830186275646
28,0.9600000000000004,0.07345536262090362
29,0.9600000000000004,0.06906475268528267
30,0.9600000000000004,0.06534980440278748
31,0.9600000000000004,0.06212916285702752
32,0.9600000000000004,0.05926056786982228
33,0.9600000000000004,0.05663495217202251
34,0.9600000000000004,0.0541710151022574
35,0.9600000000000004,0.05181032206840513
36,0.9600000000000004,0.049512936228177
37,0.9600000000000004,0.04725357255255939
38,0.9600000000000004,0.045018257795408675
39,0.9600000000000004,0.042801475261769056
40,0.9600000000000004,0.04060376814446827
41,0.9600000000000004,0.038429769485957395
42,0.9600000000000004,0.03628662131775697
43,0.9600000000000004,0.03418274112651558
44,0.9600000000000004,0.03212689111748064
45,0.9600000000000004,0.030127505044103456
46,0.9600000000000004,0.02819222856438861
47,0.9600000000000004,0.026327631857094993
48,0.9600000000000004,0.02453905715186725
49,0.9600000000000004,0.022830568440582913
50,0.9600000000000004,0.021204975528094916
51,0.9600000000000004,0.019663909412990958
52,0.9600000000000004,0.018207930518287667
53,0.9600000000000004,0.01683665536157612
54,0.9600000000000004,0.015548890782883715
55,0.9600000000000004,0.014342767813953567
56,0.9600000000000004,0.0132158696940266
57,0.9600000000000004,0.012165350460474183
58,0.9600000000000004,0.011188042028209954
59,0.9600000000000004,0.010280548785583406
60,0.9600000000000004,0.009439329541473472
61,0.9600000000000004,0.008660767218849159
62,0.9600000000000004,0.007941227057538332
63,0.9600000000000004,0.007277104308976725
64,0.9600000000000004,0.006664862516169541
65,0.9600000000000004,0.006101063503624472
66,0.9600000000000004,0.005582390178817908
67,0.9600000000000004,0.005105663187539965
68,0.9600000000000004,0.004667852384350892
69,0.9600000000000004,0.0042660839867739355
70,0.9600000000000004,0.0038976441851949137
71,0.9600000000000004,0.003559979884883682
72,0.9600000000000004,0.0032506971654899857
73,0.9600000000000004,0.00296755795887707
74,0.9600000000000004,0.002708475369364265
75,0.9600000000000004,0.0024715079917962267
76,0.9600000000000004,0.0022548535223136986
77,0.9600000000000004,0.0020568419039312777
78,0.9600000000000004,0.0018759282035036525
79,0.9600000000000004,0.001710685377750141
80,0.9600000000000004,0.0015597970530312171
81,0.9600000000000004,0.0014220504158510199
82,0.9600000000000004,0.001296329287942763
83,0.9600000000000004,0.0011816074406681178
84,0.9600000000000004,0.0010769421877672735
85,0.9600000000000004,0.000981468282729756
86,0.9600000000000004,0.0008943921367696863
87,0.9600000000000004,0.0008149863651900681
88,0.9600000000000004,0.0007425846634669053
89,0.9600000000000004,0.0006765770093803991
90,0.9600000000000004,0.0006164051837142548
91,0.9600000000000004,0.0005615585992199602
92,0.9600000000000004,0.0005115704255185468
93,0.9600000000000004,0.0004660139962344652
94,0.9600000000000004,0.00042449948379634413
95,0.9600000000000004,0.00038667082689062757
96,0.9600000000000004,0.0003522028954277247
97,0.9600000000000004,0.00032079887800329324
98,0.9600000000000004,0.00029218787714967707
99,0.9600000000000004,0.00026612269812548004
100,0.9600000000000004,0.00024237781754519872
1,0.9800000000000004,0.001
2,0.9800000000000004,0.0013993999999999999
3,0.9800000000000004,0.0020438150733863196
4,0.9800000000000004,0.00309599249905207
5,0.9800000000000004,0.0048258656768233096
6,0.9800000000000004,0.007677088988135973
7,0.9800000000000004,0.01236731894337751
8,0.9800000000000004,0.02002548010481874
9,0.9800000000000004,0.03234076852094168
10,0.9800000000000004,0.051612605263599586
11,0.9800000000000004,0.08039604068149073
12,0.9800000000000004,0.120150731071254
13,0.9800000000000004,0.16836624688886742
14,0.9800000000000004,0.21541288679383502
15,0.9800000000000004,0.24633164043935613
16,0.9800000000000004,0.251460935003183
17,0.9800000000000004,0.23492085144525937
18,0.9800000000000004,0.20805450412314014
19,0.9800000000000004,0.17950795176644121
20,0.9800000000000004,0.15334277625979775
21,0.9800000000000004,0.13088950853344358
22,0.9800000000000004,0.11226994935395862
23,0.9800000000000004,0.09714483801845422
24,0.9800000000000004,0.08503464773698519
25,0.9800000000000004,0.07545043283038824
26,0.9800000000000004,0.0679437052890027
27,0.9800000000000004,0.062121935630602726
28,0.9800000000000004,0.057649662338216605
29,0.9800000000000004,0.05424395043485019
30,0.9800000000000004,0.05166806689351966
31,0.9800000000000004,0.04972505914944317
32,0.9800000000000004,0.048251919219530356
33,0.9800000000000004,0.04711454759558687
34,0.9800000000000004,0.04620351524237864
35,0.9800000000000004,0.04543052925998993
36,0.9800000000000004,0.04472547658880037
37,0.9800000000000004,0.04403392015231907
38,0.9800000000000004,0.043314937261828244
39,0.9800000000000004,0.04253921222307611
40,0.9800000000000004,0.041687318741849826
41,0.9800000000000004,0.040748149759308065
42,0.9800000000000004,0.039717470865769246
43,0.9800000000000004,0.03859658748430099
44,0.9800000000000004,0.037391125361595445
45,0.9800000000000004,0.03610992889997544
46,0.9800000000000004,0.0347640832487007
47,0.9800000000000004,0.03336606479282367
48,0.9800000000000004,0.031929021725681815
49,0.9800000000000004,0.03046618267134335
50,0.9800000000000004,0.028990387567211794
51,0.9800000000000004,0.027513731743177346
52,0.9800000000000004,0.026047311648589727
53,0.9800000000000004,0.024601059104316755
54,0.9800000000000004,0.02318365027585063
55,0.9800000000000004,0.021802475662746387
56,0.9800000000000004,0.02046365811694238
57,0.9800000000000004,0.019172107059013357
58,0.9800000000000004,0.01793159848691443
59,0.9800000000000004,0.01674487191946422
60,0.9800000000000004,0.015613736970287501
61,0.9800000000000004,0.01453918372242823
62,0.9800000000000004,0.013521492413693322
63,0.9800000000000004,0.012560339116866456
64,0.9800000000000004,0.011654895095320453
65,0.9800000000000004,0.010803918335329078
66,0.9800000000000004,0.010005836412983778
67,0.9800000000000004,0.009258820363098032
68,0.9800000000000004,0.00856084959955147
69,0.9800000000000004,0.007909768211486059
70,0.9800000000000004,0.007303333147081264
71,0.9800000000000004,0.006739254914071384
72,0.9800000000000004,0.006215231489346494
73,0.9800000000000004,0.005728976152218974
74,0.9800000000000004,0.005278239948303773
75,0.9800000000000004,0.004860829462424333
76,0.9800000000000004,0.004474620536628764
77,0.9800000000000004,0.004117568518790754
78,0.9800000000000004,0.0037877155725397154
79,0.9800000000000004,0.0034831955234741955
80,0.9800000000000004,0.0032022366619343314
81,0.9800000000000004,0.0029431628705180366
82,0.9800000000000004,0.002704393395957606
83,0.9800000000000004,0.0024844415404577237
84,0.9800000000000004,0.002281912507361459
85,0.9800000000000004,0.0020955006000716358
86,0.9800000000000004,0.0019239859413763927
87,0.9800000000000004,0.001766230852477715
88,0.9800000000000004,0.0016211760068094458
89,0.9800000000000004,0.0014878364528354774
90,0.9800000000000004,0.001365297582108589
91,0.9800000000000004,0.0012527111036192318
92,0.9800000000000004,0.0011492910725592715
93,0.9800000000000004,0.0010543100107762093
94,0.9800000000000004,0.0009670951471302995
95,0.9800000000000004,0.0008870247984469806
96,0.9800000000000004,0.0008135249055620856
97,0.9800000000000004,0.00074606573389388
98,0.9800000000000004,0.0006841587438736904
99,0.9800000000000004,0.0006273536332768459
100,0.9800000000000004,0.0005752355508884397
1,1.0000000000000004,0.001
2,1.0000000000000004,0.0013993999999999999
3,1.0000000000000004,0.002047403565622
4,1.0000000000000004,0.003113070306224613
5,1.0000000000000004,0.0048796996017152604
6,1.0000000000000004,0.007817633867802131
7,1.0000000000000004,0.012694969523250773
8,1.0000000000000004,0.020729826238420516
9,1.0000000000000004,0.03375379116405456
10,1.0000000000000004,0.054252383323713925
11,1.0000000000000004,0.08491127419946107
12,1.0000000000000004,0.12696099470158573
13,1.0000000000000004,0.1767865496390223
14,1.0000000000000004,0.22269710192237527
15,1.0000000000000004,0.24842747542070998
16,1.0000000000000004,0.24616974378514772
17,1.0000000000000004,0.2233570371902671
18,1.0000000000000004,0.1924589309304033
19,1.0000000000000004,0.16147750042620615
20,1.0000000000000004,0.13370986973818477
21,1.0000000000000004,0.11003542102194276
22,1.0000000000000004,0.0903542276399463
23,1.0000000000000004,0.07422750922046505
24,1.0000000000000004,0.061137676699419385
25,1.0000000000000004,0.0505890060446343
26,1.0000000000000004,0.04214263526775796
27,1.0000000000000004,0.03542446036623772
28,1.0000000000000004,0.0301221120285662
29,1.0000000000000004,0.025977963754678222
30,1.0000000000000004,0.022781183913771257
31,1.0000000000000004,0.020360106242342354
32,1.0000000000000004,0.018575407753057195
33,1.0000000000000004,0.01731422593557427
34,1.0000000000000004,0.01648518879602428
35,1.0000000000000004,0.016014266985537713
36,1.0000000000000004,0.015841337641493557
37,1.0000000000000004,0.015917350726902348
38,1.0000000000000004,0.01620199886509736
39,1.0000000000000004,0.01666180513775052
40,1.0000000000000004,0.017268557224444907
41,1.0000000000000004,0.017998029290218535
42,1.0000000000000004,0.018828944603993314
43,1.0000000000000004,0.01974214179352021
44,1.0000000000000004,0.020719915879175602
45,1.0000000000000004,0.021745511818772816
46,1.0000000000000004,0.02280275330510586
47,1.0000000000000004,0.02387579306825768
48,1.0000000000000004,0.024948973045602254
49,1.0000000000000004,0.02600678362545467
50,1.0000000000000004,0.027033910923620088
51,1.0000000000000004,0.028015359951522684
52,1.0000000000000004,0.028936639876266518
53,1.0000000000000004,0.029783995703675757
54,1.0000000000000004,0.030544669009480795
55,1.0000000000000004,0.03120716916822026
56,1.0000000000000004,0.03176153620068459
57,1.0000000000000004,0.03219957710186515
58,1.0000000000000004,0.03251505941665218
59,1.0000000000000004,0.03270384884619245
60,1.0000000000000004,0.03276398159432541
61,1.0000000000000004,0.03269566668047067
62,1.0000000000000004,0.03250121815569443
63,1.0000000000000004,0.032184921644496135
64,1.0000000000000004,0.03175284351453228
65,1.0000000000000004,0.031212593953376232
66,1.0000000000000004,0.030573057125922173
67,1.0000000000000004,0.02984410234737614
68,1.0000000000000004,0.029036289904591617
69,1.0000000000000004,0.028160583958655193
70,1.0000000000000004,0.02722808309237923
71,1.0000000000000004,0.02624977678204132
72,1.0000000000000004,0.025236333620826425
73,1.0000000000000004,0.024197924717371186
74,1.0000000000000004,0.023144083504109802
75,1.0000000000000004,0.02208360133009485
76,1.0000000000000004,0.021024456742250317
77,1.0000000000000004,0.019973775292648512
78,1.0000000000000004,0.018937816027022318
79,1.0000000000000004,0.017921980466693875
80,1.0000000000000004,0.01693083983397519
81,1.0000000000000004,0.01596817642640726
82,1.0000000000000004,0.015037035356105375
83,1.0000000000000004,0.014139783281217993
84,1.0000000000000004,0.01327817121996446
85,1.0000000000000004,0.012453399016387603
86,1.0000000000000004,0.011666179492806131
87,1.0000000000000004,0.0109168007575368
88,1.0000000000000004,0.010205185525649687
89,1.0000000000000004,0.009530946649081341
90,1.0000000000000004,0.008893438338605461
91,1.0000000000000004,0.008291802795414437
92,1.0000000000000004,0.007725012158006082
93,1.0000000000000004,0.007191905815582143
94,1.0000000000000004,0.00669122324774205
95,1.0000000000000004,0.006221632627513521
96,1.0000000000000004,0.0057817554761066085
97,1.0000000000000004,0.005370187688193137
98,1.0000000000000004,0.00498551726044156
99,1.0000000000000004,0.004626339057331301
100,1.0000000000000004,0.004291266940192951
