day,lambda,value,group
64,1.6,0.016775781176205665,combined
65,1.6,0.014884102057747147,combined
66,1.6,0.013197456934707455,combined
67,1.6,0.01169547273932385,combined
68,1.6,0.010359375802887153,combined
69,1.6,0.00917197108835648,combined
70,1.6,0.008117589528791276,combined
71,1.6,0.007182013996859662,combined
72,1.6,0.006352391947251755,combined
73,1.6,0.005617140780174045,combined
74,1.6,0.004965850392725322,combined
75,1.6,0.004389186144630833,combined
76,1.6,0.0038787945026511014,combined
77,1.6,0.0034272128899962154,combined
78,1.6,0.003027784707872609,combined
79,1.6,0.0026745800783160296,combined
80,1.6,0.0023623225500595986,combined
81,1.6,0.0020863217875844923,combined
82,1.6,0.0018424121078867899,combined
83,1.6,0.0016268966241428525,combined
84,1.6,0.0014364966879845354,combined
85,1.6,0.0012683062828238137,combined
86,1.6,0.0011197510020798684,combined
87,1.6,0.0009885512424700768,combined
88,1.6,0.0008726892493023145,combined
89,1.6,0.0007703796645927164,combined
90,1.6,0.0006800432473098935,combined
91,1.6,0.0006002834562419554,combined
92,1.6,0.0005298656085259381,combined
93,1.6,0.0004676983497838945,combined
94,1.6,0.00041281719438211793,combined
95,1.6,0.00036436991609701955,combined
96,1.6,0.0003216035901260187,combined
97,1.6,0.00028385310674019056,combined
98,1.6,0.0002505309948429422,combined
99,1.6,0.0002211184102459123,combined
100,1.6,0.00019515715861539345,combined
1,1.8,0.001,combined
2,1.8,0.00121958,combined
3,1.8,0.001487142913231864,combined
4,1.8,0.001813060752158212,combined
5,1.8,0.0022098923953563507,combined
6,1.8,0.0026928177799564767,combined
7,1.8,0.0032801450633160134,combined
8,1.8,0.003993896263919558,combined
9,1.8,0.004860473372313266,combined
10,1.8,0.005911400656389485,combined
11,1.8,0.007184128564025512,combined
12,1.8,0.008722868503290933,combined
13,1.8,0.010579403631656992,combined
14,1.8,0.012813785969614055,combined
15,1.8,0.01549478188493103,combined
16,1.8,0.018699864004709146,combined
17,1.8,0.02251446747650735,combined
18,1.8,0.027030135943737363,combined
19,1.8,0.0323410891262461,combined
20,1.8,0.038538673757241695,combined
21,1.8,0.04570315541206074,combined
22,1.8,0.053892435213102406,combined
23,1.8,0.06312761638443971,combined
24,1.8,0.0733759861200981,combined
25,1.8,0.08453296166064572,combined
26,1.8,0.09640580658181286,combined
27,1.8,0.10870318739572642,combined
28,1.8,0.12103539917356886,combined
29,1.8,0.13292965756098213,combined
30,1.8,0.14386265198498585,combined
31,1.8,0.15330855327674975,combined
32,1.8,0.16079578939454875,combined
33,1.8,0.16596196564085608,combined
34,1.8,0.16859528321723205,combined
35,1.8,0.1686536538429858,combined
36,1.8,0.16625855911621784,combined
37,1.8,0.1616672104002964,combined
38,1.8,0.1552312018123907,combined
39,1.8,0.14735126549554245,combined
40,1.8,0.13843621224735825,combined
41,1.8,0.12887101592309794,combined
42,1.8,0.11899574669444622,combined
43,1.8,0.10909462224639221,combined
44,1.8,0.0993931143949433,combined
45,1.8,0.09006065505694327,combined
46,1.8,0.081216689093568,combined
47,1.8,0.07293830063406356,combined
48,1.8,0.06526817197715337,combined
49,1.8,0.05822210125778138,combined
50,1.8,0.051795662958754776,combined
51,1.8,0.04596984337895979,combined
52,1.8,0.04071563992275866,combined
53,1.8,0.03599770207128133,combined
54,1.8,0.03177713462035227,combined
55,1.8,0.028013597169034014,combined
56,1.8,0.024666830124857347,combined
57,1.8,0.021697724870382455,combined
58,1.8,0.01906903941107754,combined
59,1.8,0.016745843881619028,combined
60,1.8,0.014695764406863838,combined
61,1.8,0.012889079787503834,combined
62,1.8,0.011298713569114473,combined
63,1.8,0.009900154218554422,combined
64,1.8,0.00867132818363734,combined
65,1.8,0.007592444298455719,combined
66,1.8,0.006645823054107081,combined
67,1.8,0.00581572043502976,combined
68,1.8,0.005088153105198778,combined
69,1.8,0.004450729528970349,combined
70,1.8,0.0038924899731421314,combined
71,1.8,0.003403757133505669,combined
72,1.8,0.002975998259610142,combined
73,1.8,0.0026016990355514948,combined
74,1.8,0.0022742490496316546,combined
75,1.8,0.0019878384030239562,combined
76,1.8,0.0017373648296646561,combined
77,1.8,0.0015183505978479314,combined
78,1.8,0.0013268684167405662,combined
79,1.8,0.0011594755619396173,combined
80,1.8,0.0010131554511076204,combined
81,1.8,0.0008852659346506581,combined
82,1.8,0.0007734936107913631,combined
83,1.8,0.0006758135245004798,combined
84,1.8,0.0005904536622332198,combined
85,1.8,0.0005158637069448391,combined
86,1.8,0.0004506875688695919,combined
87,1.8,0.0003937392560330386,combined
88,1.8,0.00034398169382947265,combined
89,1.8,0.0003005081449238325,combined
90,1.8,0.0002625259191246054,combined
91,1.8,0.0002293420977544723,combined
92,1.8,0.00020035102854517372,combined
93,1.8,0.00017502337538708736,combined
94,1.8,0.0001528965325907435,combined
95,1.8,0.00013356623590146668,combined
96,1.8,0.00011667922258778985,combined
97,1.8,0.00010192681073296855,combined
98,1.8,8.903928362056409e-05,combined
99,1.8,7.778097903007487e-05,combined
100,1.8,6.794599554221372e-05,combined
1,2.0,0.001,combined
2,2.0,0.0012495499999999999,combined
3,2.0,0.0015610943348987496,combined
4,2.0,0.0019498763071412813,combined
5,2.0,0.002434798923866379,combined
6,2.0,0.0030392539676016095,combined
7,2.0,0.0037921108395164507,combined
8,2.0,0.004728879567222117,combined
9,2.0,0.005893052786993284,combined
10,2.0,0.0073376132377818825,combined
11,2.0,0.009126661630505111,combined
12,2.0,0.0113370682184878,combined
13,2.0,0.014059971693030748,combined
14,2.0,0.017401831570389638,combined
15,2.0,0.021484576063745264,combined
16,2.0,0.026444172730847794,combined
17,2.0,0.03242669408543279,combined
18,2.0,0.0395806938117615,combined
19,2.0,0.04804454041081746,combined
20,2.0,0.05792743721778483,combined
21,2.0,0.06928343955072871,combined
22,2.0,0.08207916362570879,combined
23,2.0,0.09615829960086236,combined
24,2.0,0.11120939605690795,combined
25,2.0,0.12674689170606895,combined
26,2.0,0.14211731422705143,combined
27,2.0,0.15654058905807114,combined
28,2.0,0.16918875745390538,combined
29,2.0,0.17929192679487105,combined
30,2.0,0.18624861512327756,combined
31,2.0,0.18971176787929003,combined
32,2.0,0.1896274043906802,combined
33,2.0,0.18621843538851024,combined
34,2.0,0.1799238932774994,combined
35,2.0,0.17131507939482155,combined
36,2.0,0.1610112887508836,combined
37,2.0,0.14961118907772922,combined
38,2.0,0.13764679866322835,combined
39,2.0,0.1255595472617528,combined
40,2.0,0.11369377320630994,combined
41,2.0,0.10230183894725473,combined
42,2.0,0.09155567102994319,combined
43,2.0,0.0815608669054936,combined
44,2.0,0.07237088171862684,combined
45,2.0,0.06399991088835005,combined
46,2.0,0.05643385252492282,combined
47,2.0,0.049639211553381454,combined
48,2.0,0.043570071627474415,combined
49,2.0,0.03817338409740333,combined
50,2.0,0.033392861340793445,combined
51,2.0,0.029171753099952385,combined
52,2.0,0.025454753443020457,combined
53,2.0,0.02218924695876896,combined
54,2.0,0.01932606365049196,combined
55,2.0,0.016819876539504126,combined
56,2.0,0.014629345712091974,combined
57,2.0,0.012717087662105431,combined
58,2.0,0.01104952888157281,combined
59,2.0,0.009596687060412178,combined
60,2.0,0.00833191124115146,combined
61,2.0,0.007231603145253946,combined
62,2.0,0.0062749350395830674,combined
63,2.0,0.005443574438247019,combined
64,2.0,0.004721422224653521,combined
65,2.0,0.00409436810314345,combined
66,2.0,0.003550065392096599,combined
67,2.0,0.0030777258520814275,combined
68,2.0,0.0026679343511917713,combined
69,2.0,0.0023124825896207396,combined
70,2.0,0.002004220749778281,combined
71,2.0,0.0017369257418896997,combined
72,2.0,0.0015051846298626626,combined
73,2.0,0.0013042918128820418,combined
74,2.0,0.0011301585788996973,combined
75,2.0,0.0009792337183413544,combined
76,2.0,0.0008484339767215001,combined
77,2.0,0.0007350832241648649,combined
78,2.0,0.0006368593217106868,combined
79,2.0,0.0005517477644711014,combined
80,2.0,0.00047800127750242927,combined
81,2.0,0.0004141046299924023,combined
82,2.0,0.00035874401619905385,combined
83,2.0,0.0003107804271597129,combined
84,2.0,0.000269226505540443,combined
85,2.0,0.00023322643736928598,combined
86,2.0,0.00020203848918635256,combined
87,2.0,0.00017501984782626817,combined
88,2.0,0.00015161346313660807,combined
89,2.0,0.00013133663194958805,combined
90,2.0,0.0001137710950705308,combined
91,2.0,9.855444840751039e-05,combined
92,2.0,8.537269509171209e-05,combined
93,2.0,7.395378794103944e-05,combined
94,2.0,6.406203127674843e-05,combined
95,2.0,5.5493228254053915e-05,combined
96,2.0,4.8070474817178074e-05,combined
97,2.0,4.164051440859271e-05,combined
98,2.0,3.607057889210443e-05,combined
99,2.0,3.1245651002905e-05,combined
100,2.0,2.7066092202486353e-05,combined
1,2.2,0.001,combined
2,2.2,0.00127952,combined
3,2.2,0.001636835508801856,combined
4,2.2,0.0020933845206159733,combined
5,2.2,0.0026763766142103395,combined
6,2.2,0.0034202602213149456,combined
7,2.2,0.004368507421600052,combined
8,2.2,0.005575748290971932,combined
9,2.2,0.007110262616617808,combined
10,2.2,0.009056787977768009,combined
11,2.2,0.011519514950766543,combined
12,2.2,0.014624991822037497,combined
13,2.2,0.01852442628969317,combined
14,2.2,0.023394521749657442,combined
15,2.2,0.02943550148913702,combined
16,2.2,0.03686437015411964,combined
17,2.2,0.04590083400702578,combined
18,2.2,0.05674289964268048,combined
19,2.2,0.06952948372596379,combined
20,2.2,0.08428915685463487,combined
21,2.2,0.10087829443387221,combined
22,2.2,0.1189188581103938,combined
23,2.2,0.13775470154216474,combined
24,2.2,0.15645186457577875,combined
25,2.2,0.17386627134379012,combined
26,2.2,0.18878564084649369,combined
27,2.2,0.2001225282473863,combined
28,2.2,0.20710565843253567,combined
29,2.2,0.2094074358221922,combined
30,2.2,0.2071676905791847,combined
31,2.2,0.20091617070070183,combined
32,2.2,0.19143291768519646,combined
33,2.2,0.17959733383381543,combined
34,2.2,0.1662644158155783,combined
35,2.2,0.15218469141070695,combined
36,2.2,0.13796628567713742,combined
37,2.2,0.12406840763214633,combined
38,2.2,0.11081392080029626,combined
39,2.2,0.0984109500354882,combined
40,2.2,0.08697681437492644,combined
41,2.2,0.07656049225312103,combined
42,2.2,0.06716187875974125,combined
43,2.2,0.05874734574954325,combined
44,2.2,0.05126178237224466,combined
45,2.2,0.04463758966627916,combined
46,2.2,0.03880118755400014,combined
47,2.2,0.03367756938751443,combined
48,2.2,0.029193369368998856,combined
49,2.2,0.0252788250907233,combined
50,2.2,0.0218689376375112,combined
51,2.2,0.018904062165681253,combined
52,2.2,0.016330104573779175,combined
53,2.2,0.014098454323231403,combined
54,2.2,0.012165748144749147,combined
55,2.2,0.010493532493380968,combined
56,2.2,0.009047872480664493,combined
57,2.2,0.00779894012546779,combined
58,2.2,0.006720603893879306,combined
59,2.2,0.005790033658438066,combined
60,2.2,0.004987329629162565,combined
61,2.2,0.004295179902496799,combined
62,2.2,0.0036985485912919536,combined
63,2.2,0.0031843947027333595,combined
64,2.2,0.002741420771136426,combined
65,2.2,0.002359849543661051,combined
66,2.2,0.0020312266234873036,combined
67,2.2,0.0017482467980577741,combined
68,2.2,0.0015046017482912726,combined
69,2.2,0.0012948468971700077,combined
70,2.2,0.0011142852766658812,combined
71,2.2,0.0009588664453538793,combined
72,2.2,0.0008250986579115108,combined
73,2.2,0.0007099726603621747,combined
74,2.2,0.0006108956537917395,combined
75,2.2,0.0005256341296322868,combined
76,2.2,0.0004522644287560006,combined
77,2.2,0.00038913001322973383,combined
78,2.2,0.00033480456325278053,combined
79,2.2,0.00028806012275223896,combined
80,2.2,0.0002478396159388833,combined
81,2.2,0.0002132331446504829,combined
82,2.2,0.00018345755345988333,combined
83,2.2,0.0001578388172706519,combined
84,2.2,0.00013579686542159087,combined
85,2.2,0.00011683250808927,combined
86,2.2,0.0001005161758716182,combined
87,2.2,8.647822264319881e-05,combined
88,2.2,7.440057580922366e-05,combined
89,2.2,6.400954759367409e-05,combined
90,2.2,5.5069646550882126e-05,combined
91,2.2,4.73782505984645e-05,combined
92,2.2,4.0761021981677375e-05,combined
93,2.2,3.506796108978025e-05,combined
94,2.2,3.01700102996241e-05,combined
95,2.2,2.595613132245747e-05,combined
96,2.2,2.2330790140120424e-05,combined
97,2.2,1.921179276535628e-05,combined
98,2.2,1.652842294677505e-05,combined
99,2.2,1.4219839734509276e-05,combined
100,2.2,1.2233698677200343e-05,combined
1,2.4,0.001,combined
2,2.4,0.00130949,combined
3,2.4,0.0017143661115888579,combined
4,2.4,0.002243742510180022,combined
5,2.4,0.002935417020103525,combined
6,2.4,0.0038383165387684388,combined
7,2.4,0.005015527342345308,combined
8,2.4,0.006547973409980758,combined
9,2.4,0.008538748524963287,combined
10,2.4,0.011117986946891619,combined
11,2.4,0.014447931134747216,combined
12,2.4,0.01872746449769339,combined
13,2.4,0.024194749695213402,combined
14,2.4,0.031125681004786816,combined
15,2.4,0.039824613982846285,combined
16,2.4,0.05060244295602147,combined
17,2.4,0.06373609892337777,combined
18,2.4,0.07940411645009114,combined
19,2.4,0.09759702185929507,combined
20,2.4,0.11801118635891998,combined
21,2.4,0.13995119913277082,combined
22,2.4,0.16228443550838656,combined
23,2.4,0.18349976674682744,combined
24,2.4,0.20190250837752555,combined
25,2.4,0.21592192993752846,combined
26,2.4,0.22443833286452228,combined
27,2.4,0.227004477651539,combined
28,2.4,0.22387771859950611,combined
29,2.4,0.2158718623573134,combined
30,2.4,0.2041140264018531,combined
31,2.4,0.18980562416629915,combined
32,2.4,0.17404944722406324,combined
33,2.4,0.15775730763994664,combined
34,2.4,0.14162265645420075,combined
35,2.4,0.12613359306004182,combined
36,2.4,0.11160509795668175,combined
37,2.4,0.0982165191227859,combined
38,2.4,0.08604676472313344,combined
39,2.4,0.07510399951496283,combined
40,2.4,0.06534911625025813,combined
41,2.4,0.056713454383251455,combined
42,2.4,0.049111697271436605,combined
43,2.4,0.042450954957587786,combined
44,2.4,0.03663694389754185,combined
45,2.4,0.03157802024757438,combined
46,2.4,0.027187663929417877,combined
47,2.4,0.02338586948348824,combined
48,2.4,0.020099783652079255,combined
49,2.4,0.017263838342235986,combined
50,2.4,0.014819557850983794,combined
51,2.4,0.012715166995292128,combined
52,2.4,0.010905088279821055,combined
53,2.4,0.009349388215651408,combined
54,2.4,0.008013212756023487,combined
55,2.4,0.006866237498619006,combined
56,2.4,0.005882148259795677,combined
57,2.4,0.00503816068357814,combined
58,2.4,0.004314582837494459,combined
59,2.4,0.003694421628452473,combined
60,2.4,0.00316303187723954,combined
61,2.4,0.0027078056807332404,combined
62,2.4,0.0023178990221150953,combined
63,2.4,0.0019839922863659175,combined
64,2.4,0.0016980812768571446,combined
65,2.4,0.001453295421478608,combined
66,2.4,0.0012437400425445735,combined
67,2.4,0.0010643598018361307,combined
68,2.4,0.0009108206923053748,combined
69,2.4,0.0007794082125557014,combined
70,2.4,0.0006669396173626476,combined
71,2.4,0.0005706883800581728,combined
72,2.4,0.0004883192266451957,combined
73,2.4,0.0004178323052936581,combined
74,2.4,0.0003575152380827834,combined
75,2.4,0.00030590196509581796,combined
76,2.4,0.00026173743539066553,combined
77,2.4,0.0002239473264088625,combined
78,2.4,0.00019161208462440765,combined
79,2.4,0.00016394467727265296,combined
80,2.4,0.00014027152938907367,combined
81,2.4,0.00012001619358928672,combined
82,2.4,0.00010268536338317014,combined
83,2.4,8.78568955623974e-05,combined
84,2.4,7.516955443278675e-05,combined
85,2.4,6.431423136072609e-05,combined
86,2.4,5.502642813331348e-05,combined
87,2.4,4.7079822756940486e-05,combined
88,2.4,4.0280762206036846e-05,combined
89,2.4,3.446354886448366e-05,combined
90,2.4,2.948640648272524e-05,combined
91,2.4,2.5228027842663372e-05,combined
92,2.4,2.1584620359754386e-05,combined
93,2.4,1.8467377885435635e-05,combined
94,2.4,1.5800317286106017e-05,combined
95,2.4,1.3518427211225524e-05,combined
96,2.4,1.156608403255826e-05,combined
97,2.4,9.895696419638972e-06,combined
98,2.4,8.46654556827446e-06,combined
99,2.4,7.243792852468803e-06,combined
100,2.4,6.197630739880354e-06,combined
1,2.6,0.001,combined
2,2.6,0.00133946,combined
3,2.6,0.0017936858199074318,combined
4,2.6,0.0024011071428954715,combined
5,2.6,0.003212728263198729,combined
6,2.6,0.004296010085246747,combined
7,2.6,0.0057397653734483425,combined
8,2.6,0.007660179928846145,combined
9,2.6,0.010207943966094292,combined
10,2.6,0.01357619731455271,combined
11,2.6,0.018008451980328896,combined
12,2.6,0.023804705546119014,combined
13,2.6,0.03132242418327294,combined
14,2.6,0.04096684004012495,combined
15,2.6,0.053162241458513185,combined
16,2.6,0.06829353368666115,combined
17,2.6,0.08660762264207664,combined
18,2.6,0.10807138258770851,combined
19,2.6,0.13220243300286658,combined
20,2.6,0.1579224574051109,combined
21,2.6,0.18351912022847494,combined
22,2.6,0.2068096485899002,combined
23,2.6,0.22553674155994863,combined
24,2.6,0.237895523104033,combined
25,2.6,0.24297277417870125,combined
26,2.6,0.24089553726230106,combined
27,2.6,0.2326499808269586,combined
28,2.6,0.2197076798910354,combined
29,2.6,0.2036480945655802,combined
30,2.6,0.1858957824436035,combined
31,2.6,0.1675940420455907,combined
32,2.6,0.14958049053063147,combined
33,2.6,0.13241893061540858,combined
34,2.6,0.11645290564944888,combined
35,2.6,0.10186104717346617,combined
36,2.6,0.08870523335998873,combined
37,2.6,0.0769688821104865,combined
38,2.6,0.06658572860822654,combined
39,2.6,0.05746058919350005,combined
40,2.6,0.049483841986757635,combined
41,2.6,0.042541193506907535,combined
42,2.6,0.036520015630630134,combined
43,2.6,0.03131324709632849,combined
44,2.6,0.026821603048464114,combined
45,2.6,0.02295463559375164,combined
46,2.6,0.019631034778819202,combined
47,2.6,0.016778444962890694,combined
48,2.6,0.01433298785579666,combined
49,2.6,0.01223862311585793,combined
50,2.6,0.010446434351855525,combined
51,2.6,0.008913898000595147,combined
52,2.6,0.0076041713542884,combined
53,2.6,0.006485421397073886,combined
54,2.6,0.005530206180548157,combined
55,2.6,0.004714913848570628,combined
56,2.6,0.004019260121160618,combined
57,2.6,0.0034258423567416277,combined
58,2.6,0.0029197467263157835,combined
59,2.6,0.0024882041948687387,combined
60,2.6,0.002120290662910996,combined
61,2.6,0.0018066665989222388,combined
62,2.6,0.001539351670025089,combined
63,2.6,0.0013115301702955216,combined
64,2.6,0.0011173833976408113,combined
65,2.6,0.000951945504088439,combined
66,2.6,0.0008109797168358514,combined
67,2.6,0.0006908721838739539,combined
68,2.6,0.0005885410300306598,combined
69,2.6,0.0005013585127008335,combined
70,2.6,0.0004270844399170493,combined
71,2.6,0.00036380925711887793,combined
72,2.6,0.000309905424420351,combined
73,2.6,0.0002639858953860392,combined
74,2.6,0.00022486867362810076,combined
75,2.6,0.00019154656733783897,combined
76,2.6,0.0001631613865288404,combined
77,2.6,0.00013898193553368732,combined
78,2.6,0.00011838524623380141,combined
79,2.6,0.00010084057749544005,combined
80,2.6,8.589577502468682e-05,combined
81,2.6,7.316564484297568e-05,combined
82,2.6,6.23220441475078e-05,combined
83,2.6,5.3085436619638255e-05,combined
84,2.6,4.521769629241164e-05,combined
85,2.6,3.851597576652335e-05,combined
86,2.6,3.280748163475043e-05,combined
87,2.6,2.7945023097090136e-05,combined
88,2.6,2.3803219490208576e-05,combined
89,2.6,2.027526930373316e-05,combined
90,2.6,1.727019763191424e-05,combined
91,2.6,1.4710511272081197e-05,combined
92,2.6,1.2530201139471446e-05,combined
93,2.6,1.0673040585392802e-05,combined
94,2.6,9.091135808105584e-06,combined
95,2.6,7.743691026327048e-06,combined
96,2.6,6.595956608808963e-06,combined
97,2.6,5.618333060883357e-06,combined
98,2.6,4.78560778046417e-06,combined
99,2.6,4.0763049143574344e-06,combined
100,2.6,3.4721315584235534e-06,combined
1,2.8,0.001,combined
2,2.8,0.00136943,combined
3,2.8,0.001874794310405254,combined
4,2.8,0.002565635029594753,combined
5,2.8,0.0035091348279008734,combined
6,2.8,0.004796036025707577,combined
7,2.8,0.006548228251237468,combined
8,2.8,0.008928188824613303,combined
9,2.8,0.012150187177302563,combined
10,2.8,0.016492550379926287,combined
11,2.8,0.022309077370069326,combined
12,2.8,0.030035534630653893,combined
13,2.8,0.040183705625517714,combined
14,2.8,0.053310650229405177,combined
15,2.8,0.06994571224755461,combined
16,2.8,0.09045600931174796,combined
17,2.8,0.11484048833510807,combined
18,2.8,0.1424745191326639,combined
19,2.8,0.17188756418237328,combined
20,2.8,0.200724867953398,combined
21,2.8,0.22605202100288116,combined
22,2.8,0.24502463811571887,combined
23,2.8,0.25568542995293897,combined
24,2.8,0.257481101544853,combined
25,2.8,0.25123460963592015,combined
26,2.8,0.23866916439354005,combined
27,2.8,0.22181119561268853,combined
28,2.8,0.2025409434435234,combined
29,2.8,0.18236958442216722,combined
30,2.8,0.16239163218301111,combined
31,2.8,0.14333090690188777,combined
32,2.8,0.1256192515695334,combined
33,2.8,0.10947550965245531,combined
34,2.8,0.0949718358344865,combined
35,2.8,0.08208459951591487,combined
36,2.8,0.07073139559266502,combined
37,2.8,0.06079693740876618,combined
38,2.8,0.0521505909149698,combined
39,2.8,0.044657858490472185,combined
40,2.8,0.0381875975709418,combined
41,2.8,0.03261629618449268,combined
42,2.8,0.027830358775406246,combined
43,2.8,0.02372707721667104,combined
44,2.8,0.020214757852737554,combined
45,2.8,0.017212328696152447,combined
46,2.8,0.014648646786483303,combined
47,2.8,0.012461652584131629,combined
48,2.8,0.010597467358450498,combined
49,2.8,0.009009494408756428,combined
50,2.8,0.007657560978815725,combined
51,2.8,0.006507121561167817,combined
52,2.8,0.005528532569593276,combined
53,2.8,0.0046964014106776015,combined
54,2.8,0.003989008628102519,combined
55,2.8,0.003387799197395982,combined
56,2.8,0.0028769376353786832,combined
57,2.8,0.0024429209549267244,combined
58,2.8,0.002074243363840262,combined
59,2.8,0.0017611067859845413,combined
60,2.8,0.0014951716441979988,combined
61,2.8,0.0012693428012945118,combined
62,2.8,0.001077586051103605,combined
63,2.8,0.000914771049683485,combined
64,2.8,0.0007765370554273913,combined
65,2.8,0.0006591782930745172,combined
66,2.8,0.000559546164266216,combined
67,2.8,0.00047496589401510423,combined
68,2.8,0.00040316552864835386,combined
69,2.8,0.00034221548839310985,combined
70,2.8,0.0002904771296170517,combined
71,2.8,0.00024655899106286217,combined
72,2.8,0.00020927958858075086,combined
73,2.8,0.00017763578715599218,combined
74,2.8,0.00015077592055354373,combined
75,2.8,0.00012797695052075815,combined
76,2.8,0.00010862506179359194,combined
77,2.8,9.2199178458463e-05,combined
78,2.8,7.825696358192682e-05,combined
79,2.8,6.642292923515948e-05,combined
80,2.8,5.637833968269379e-05,combined
81,2.8,4.785263794144872e-05,combined
82,2.8,4.0616166329356e-05,combined
83,2.8,3.447398603286876e-05,combined
84,2.8,2.926063000689086e-05,combined
85,2.8,2.48356484325179e-05,combined
86,2.8,2.107982714293748e-05,combined
87,2.8,1.789197743818338e-05,combined
88,2.8,1.51862110171095e-05,combined
89,2.8,1.2889626762789148e-05,combined
90,2.8,1.0940347169121962e-05,combined
91,2.8,9.285851584537794e-06,combined
92,2.8,7.8815614226933e-06,combined
93,2.8,6.6896392622331295e-06,combined
94,2.8,5.677969508646099e-06,combined
95,2.8,4.819293174604181e-06,combined
96,2.8,4.090473481544155e-06,combined
97,2.8,3.4718725056661925e-06,combined
98,2.8,2.946822080336793e-06,combined
99,2.8,2.5011747042683053e-06,combined
100,2.8,2.122922358913726e-06,combined
1,3.0,0.001,combined
2,3.0,0.0013993999999999999,combined
3,3.0,0.0019576912597299998,combined
4,3.0,0.002737482519190921,combined
5,3.0,0.0038254773470517266,combined
6,3.0,0.0053411981661972575,combined
7,3.0,0.007448343127657452,combined
8,3.0,0.010369052432503698,combined
9,3.0,0.014400807603344397,combined
10,3.0,0.01993441104276155,combined
11,3.0,0.027468934103155488,combined
12,3.0,0.0376149364475058,combined
13,3.0,0.051070042073609205,combined
14,3.0,0.06854171638362216,combined
15,3.0,0.0905851255013691,combined
16,3.0,0.11733113685135876,combined
17,3.0,0.14812199676268833,combined
18,3.0,0.1811685070720711,combined
19,3.0,0.2134671896962182,combined
20,3.0,0.24124676831360792,combined
21,3.0,0.26097835636117367,combined
22,3.0,0.27051944959308916,combined
23,3.0,0.26970880096059346,combined
24,3.0,0.26008911526442574,combined
25,3.0,0.24408155218699384,combined
26,3.0,0.22417957397778732,combined
27,3.0,0.20247513850599988,combined
28,3.0,0.1805085730055651,combined
29,3.0,0.1593057820020896,combined
30,3.0,0.13948509878916732,combined
31,3.0,0.12137012645695203,combined
32,3.0,0.1050841619079958,combined
33,3.0,0.0906214002190763,combined
34,3.0,0.07789761596266409,combined
35,3.0,0.06678488688109077,combined
36,3.0,0.05713466014256876,combined
37,3.0,0.04879259998089422,combined
38,3.0,0.04160777599635715,combined
39,3.0,0.035438026923573035,combined
40,3.0,0.030152786793316146,combined
41,3.0,0.025634263027045294,combined
42,3.0,0.021777574236068964,combined
43,3.0,0.018490258390673336,combined
44,3.0,0.015691425379458508,combined
45,3.0,0.013310733920164013,combined
46,3.0,0.01128730847486169,combined
47,3.0,0.009568668186019392,combined
48,3.0,0.008109710517514312,combined
49,3.0,0.006871772810497088,combined
50,3.0,0.005821782253569729,combined
51,3.0,0.0049314966707884765,combined
52,3.0,0.004176833559958003,combined
53,3.0,0.003537281937756603,combined
54,3.0,0.0029953900578418976,combined
55,3.0,0.0025363214764671277,combined
56,3.0,0.0021474719153884757,combined
57,3.0,0.0018181396895122755,combined
58,3.0,0.001539242976724959,combined
59,3.0,0.0013030778108476587,combined
60,3.0,0.0011031113120158788,combined
61,3.0,0.0009338052923230694,combined
62,3.0,0.0007904659647835215,combined
63,3.0,0.0006691160278455062,combined
64,3.0,0.0005663858901619285,combined
65,3.0,0.00047942123995388906,combined
66,3.0,0.00040580455170605487,combined
67,3.0,0.00034348846333858037,combined
68,3.0,0.00029073925346283057,combined
69,3.0,0.000246088905224115,combined
70,3.0,0.0002082944649440465,combined
71,3.0,0.0001763035944882058,combined
72,3.0,0.00014922537989350837,combined
73,3.0,0.00012630559883527093,combined
74,3.0,0.0001069057691705609,combined
75,3.0,9.048540287502188e-05,combined
76,3.0,7.658697666651315e-05,combined
77,3.0,6.482320463727215e-05,combined
78,3.0,5.486626116872121e-05,combined
79,3.0,4.643865589701995e-05,combined
80,3.0,3.930550792586373e-05,combined
81,3.0,3.326800504178698e-05,combined
82,3.0,2.8157866400783746e-05,combined
83,3.0,2.3832654899219837e-05,combined
84,3.0,2.0171808964321837e-05,combined
85,3.0,1.707328343718319e-05,combined
86,3.0,1.445070611675348e-05,combined
87,3.0,1.2230970848164734e-05,combined
88,3.0,1.0352200165246522e-05,combined
89,3.0,8.762020768366551e-06,combined
90,3.0,7.416103817647441e-06,combined
91,3.0,6.2769293881548955e-06,combined
92,3.0,5.312740671395777e-06,combined
93,3.0,4.496658789016186e-06,combined
94,3.0,3.8059335562667942e-06,combined
95,3.0,3.2213093186069746e-06,combined
96,3.0,2.726488189818287e-06,combined
97,3.0,2.3076757332020105e-06,combined
98,3.0,1.953196424240737e-06,combined
99,3.0,1.6531681773670897e-06,combined
100,3.0,1.399226865281185e-06,combined
1,3.3,0.001,combined
2,3.3,0.0014488505,combined
3,3.3,0.002098380384129221,combined
4,3.3,0.003037448407428874,combined
5,3.3,0.004393312663769999,combined
6,3.3,0.006347190053560312,combined
7,3.3,0.009154986386521237,combined
8,3.3,0.013173638138787816,combined
9,3.3,0.018891887348471217,combined
10,3.3,0.026960451677902293,combined
11,3.3,0.03820865440994886,combined
12,3.3,0.05362055269217983,combined
13,3.3,0.07422319209355792,combined
14,3.3,0.10082065576226207,combined
15,3.3,0.13351793410584512,combined
16,3.3,0.17107487767103569,combined
17,3.3,0.2103635317181169,combined
